"","Outage_sec_perweek","Email","Contacts","Yearly_equip_failure","Tenure","MonthlyCharge","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Churn_Yes","Techie_Yes","Port_modem_Yes","Tablet_Yes","InternetService_Fiber_Optic","InternetService_None","Phone_Yes","Multiple_Yes","OnlineSecurity_Yes","OnlineBackup_Yes","DeviceProtection_Yes","TechSupport_Yes","StreamingTV_Yes","StreamingMovies_Yes","PaperlessBilling_Yes","PaymentMethod_Credit_Card_(automatic)","PaymentMethod_Electronic_Check","PaymentMethod_Mailed_Check"
"2996",12.09365,14,0,0,65.26303,252.624,2,3,2,3,4,2,3,2,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0
"2997",12.65671,10,1,0,61.3125,152.5022,4,4,3,3,5,3,3,4,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1
"2998",16.16919,12,0,2,60.25968,137.4392,2,3,3,4,3,4,3,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
"2999",4.939062,13,1,0,67.8576,130.0064,3,4,4,3,5,2,4,2,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0
"3000",7.470028,16,1,0,51.55857,139.9875,2,4,3,3,4,2,3,3,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1
"3001",12.67625,9,1,0,66.10268,184.9634,4,3,3,4,4,3,3,2,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1
"3002",15.72313,11,0,1,68.1383,200.1323,4,4,4,4,3,3,3,3,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
"3003",13.76037,12,1,0,63.59925,139.9816,4,4,6,5,3,3,5,2,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0
"3004",9.52118,12,3,0,67.31834,114.9728,4,4,3,5,3,4,3,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
"3005",12.05761,11,1,0,50.33619,232.6228,4,4,3,3,3,3,3,3,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1
"3006",14.37339,16,3,0,38.54459,192.4404,3,3,1,2,3,3,2,3,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1
"3007",11.21728,16,0,0,59.51288,149.9621,3,2,3,3,4,3,3,4,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1
"3008",9.34142,13,0,0,67.2235,192.4705,3,4,3,5,4,3,4,3,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
"3009",10.51434,17,0,0,68.37005,162.4676,2,2,3,3,6,3,3,5,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1
"3010",10.02068,12,0,1,63.04335,182.4608,4,3,3,3,3,3,4,3,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0
"3011",12.64941,10,2,0,62.90729,210.1563,3,3,4,3,5,3,3,4,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0
"3012",12.25402,14,3,0,49.30275,174.9699,3,3,5,4,3,3,3,4,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0
"3013",13.15864,14,0,1,70.72564,220.1185,4,3,3,3,4,4,3,3,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1
"3014",3.143798,19,1,0,52.16336,139.965,4,4,3,6,3,5,5,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
"3015",8.432151,11,2,0,65.33592,139.9979,3,3,2,1,5,3,3,3,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0
"3016",8.669616,12,1,0,68.96904,242.6281,3,4,3,3,3,5,4,4,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0
"3017",10.31104,11,0,1,48.03427,159.9942,3,4,3,3,3,4,3,4,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1
"3018",12.15902,14,1,0,61.38844,265.1283,3,4,3,3,3,4,4,6,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0
"3019",14.47735,7,0,0,45.6394,187.4847,4,4,3,2,5,5,4,4,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1
"3020",4.289739,14,2,0,57.08448,107.482,2,2,3,4,2,2,4,3,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
"3021",13.7377,8,1,0,71.44192,149.9913,3,3,3,1,5,3,3,3,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0
"3022",13.03,9,1,0,63.96491,174.9768,5,5,5,2,4,3,2,3,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0
"3023",9.696143,11,3,0,62.11401,184.967,3,3,3,3,5,2,3,5,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0
"3024",13.04317,13,3,1,48.49962,130.0244,4,4,4,2,5,2,3,3,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0
"3025",6.238726,13,3,0,55.0447,169.9447,3,4,3,5,3,4,4,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0
"3026",8.564499,10,0,0,67.19559,127.525,4,1,3,3,4,2,2,2,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0
"3027",4.446464,10,1,0,62.40564,174.9755,5,4,4,3,3,4,4,4,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0
"3028",10.04493,11,3,0,67.16512,275.1336,4,6,4,4,3,4,4,4,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0
"3029",8.580033,13,1,0,56.9918,124.9781,5,3,3,2,3,3,3,5,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"3030",11.68265,15,3,0,62.85596,232.6378,3,3,3,2,4,4,3,5,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0
"3031",9.039072,11,2,1,62.01898,172.4555,5,5,4,3,3,5,6,4,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0
"3032",14.24574,12,3,2,64.8122,207.6094,4,4,4,4,3,4,4,4,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1
"3033",15.17632,9,2,0,64.26152,242.6106,2,2,3,3,4,2,2,2,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0
"3034",12.39145,6,1,0,68.68481,207.6094,5,3,3,4,2,4,5,5,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
"3035",3.521663,8,2,0,58.64675,152.4555,3,4,2,2,3,3,4,3,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0
"3036",12.0769,11,2,0,69.78436,137.4392,3,3,3,5,3,4,3,4,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
"3037",11.69753,13,0,0,65.41235,197.5169,3,4,3,3,2,3,3,4,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0
"3038",7.337078,12,0,1,66.63528,127.4421,3,3,5,3,4,3,3,2,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"3039",9.709458,6,2,0,66.17528,117.4835,4,2,4,4,3,3,4,3,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
"3040",7.362249,12,1,0,59.6877,125.0073,3,3,2,4,5,2,3,3,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0
"3041",9.295079,11,1,1,60.83302,162.4827,2,3,2,4,2,3,3,4,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
"3042",8.180153,12,2,0,52.41441,232.6228,4,4,3,3,3,3,4,3,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0
"3043",12.9098,17,1,0,45.18454,184.9963,2,3,4,5,3,3,3,3,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0
"3044",4.141424,9,3,0,64.16494,127.475,4,2,4,4,4,3,4,3,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0
"3045",9.06755,11,0,0,51.32084,119.9897,2,3,2,3,3,3,2,5,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0
"3046",11.47664,12,0,0,66.91612,194.9992,4,3,3,3,3,3,3,3,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1
"3047",17.38034,9,0,0,47.4558,159.9642,4,3,3,1,5,2,2,5,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0
"3048",9.740724,12,0,0,61.38199,162.447,4,5,5,3,5,4,4,4,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0
"3049",9.699018,12,1,0,48.35393,132.466,4,4,2,3,5,2,4,3,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0
"3050",6.071604,21,1,0,43.2487,242.6326,3,3,3,4,5,3,3,3,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1
"3051",12.26505,19,1,1,61.92686,164.967,4,4,2,5,2,5,4,5,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0
"3052",6.963307,11,1,0,43.29451,179.9476,4,4,2,4,4,2,3,3,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0
"3053",6.423763,16,1,1,53.66219,227.4754,3,3,4,4,3,3,2,2,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0
"3054",8.315119,9,1,0,38.71974,112.4551,2,4,4,3,4,2,4,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
"3055",9.058356,17,3,0,69.05558,222.6143,4,3,4,4,2,4,4,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0
"3056",16.1971,11,0,0,41.8312,187.6094,6,5,4,4,3,4,3,5,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0
"3057",13.73892,9,0,0,64.48138,232.624,4,3,4,4,2,3,5,3,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0
"3058",11.55215,10,0,0,64.41881,242.6143,4,3,5,5,4,5,4,4,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0
"3059",8.103596,10,3,0,59.86174,142.5007,5,4,6,2,4,4,3,3,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0
"3060",12.98739,7,1,0,66.00861,220.1615,3,5,4,2,6,2,3,5,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0
"3061",13.11159,13,0,0,70.73353,124.9643,3,3,3,3,5,2,3,3,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
"3062",10.83154,10,0,0,62.01927,252.6378,4,4,3,4,2,2,4,2,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0
"3063",9.865242,13,0,0,60.34933,212.6415,5,4,5,2,5,3,4,3,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
"3064",10.51705,11,0,0,40.35976,160.0013,5,4,4,5,3,5,4,3,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0
"3065",8.844759,12,2,1,69.7635,79.97886,3,4,3,3,6,4,3,4,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
"3066",10.42188,9,1,0,62.79035,127.5067,4,3,4,5,4,3,4,3,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0
"3067",11.67521,12,2,0,41.58309,194.9882,1,1,1,3,3,4,3,3,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0
"3068",8.490049,10,3,0,47.99239,265.1283,5,5,5,5,4,5,3,5,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0
"3069",7.539443,11,0,2,43.00021,147.4421,2,2,4,2,6,2,3,4,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1
"3070",11.96892,17,2,0,67.91991,104.9643,3,3,2,4,3,3,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
"3071",13.44192,13,1,1,60.99804,235.1591,3,4,3,1,5,3,3,3,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1
"3072",15.71134,8,1,1,60.40651,162.5299,3,2,1,3,4,3,2,3,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1
"3073",16.29437,9,1,0,68.83272,124.9781,3,3,3,3,3,3,4,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
"3074",6.388387,15,2,1,57.27044,257.6375,3,2,3,4,3,3,2,3,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0
"3075",6.473077,13,1,0,60.81561,242.6281,4,4,5,3,4,3,3,5,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0
"3076",5.375651,14,1,1,60.5779,129.9915,4,4,3,4,3,5,4,4,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
"3077",10.0547,15,0,0,55.31656,245.132,2,2,4,4,4,3,3,2,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0
"3078",8.447596,10,4,0,65.90305,262.6106,2,2,1,6,3,2,2,2,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0
"3079",9.987264,12,1,2,60.87582,210.127,3,3,3,4,3,3,4,3,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1
"3080",6.888013,11,3,0,57.31571,160.0013,4,3,2,4,3,4,3,3,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0
"3081",6.038077,12,3,0,70.56358,177.4876,2,3,2,2,4,2,2,3,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0
"3082",9.368647,15,0,1,60.15898,174.9755,2,3,3,3,2,4,3,2,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0
"3083",8.187755,10,1,0,56.9978,140.0013,4,5,4,3,4,3,4,3,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
"3084",10.7472,13,0,0,46.30619,137.4872,1,2,2,3,5,2,2,3,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1
"3085",5.365486,15,0,1,66.7449,152.4579,5,4,4,2,4,4,4,4,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0
"3086",5.072082,9,0,0,58.05485,124.9643,1,1,2,2,5,2,1,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
"3087",12.96235,12,1,1,56.79909,149.9913,4,4,4,3,4,3,4,4,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0
"3088",12.02273,13,1,2,71.93174,129.9915,3,4,4,3,4,4,3,3,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0
"3089",8.297271,13,1,1,69.32327,184.9797,2,2,2,3,4,4,4,3,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0
"3090",4.150543,16,0,0,64.91322,172.4555,5,5,4,3,4,3,3,3,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0
"3091",3.492741,12,1,1,47.64072,169.9378,5,5,5,3,4,4,4,5,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0
"3092",12.92975,10,2,0,65.21792,187.6422,3,4,4,4,1,5,4,4,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0
"3093",8.435589,13,4,1,48.98002,147.4713,3,3,4,3,4,3,3,3,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0
"3094",10.8124,10,1,1,64.19627,149.9447,2,4,5,3,3,4,3,4,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
"3095",7.534976,16,1,1,71.71986,174.9919,2,2,2,4,3,3,1,2,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0
"3096",14.19495,17,2,0,67.1766,129.9483,2,1,2,2,4,4,3,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
"3097",12.16455,11,1,1,48.08209,245.1283,5,4,3,4,3,3,3,6,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1
"3098",11.4493,9,1,0,57.40724,220.1149,4,2,4,6,2,3,5,6,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1
"3099",7.82306,20,2,1,61.18403,187.4847,5,3,3,2,5,3,4,4,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0
"3100",7.510036,14,0,1,66.15315,159.9942,4,5,5,4,3,3,3,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0
"3101",12.13849,12,1,0,68.76753,115.0021,3,5,4,5,3,4,4,3,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0
"3102",14.83824,13,1,2,65.32463,187.4673,3,3,3,4,4,2,3,3,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0
"3103",10.53761,9,1,0,42.6954,235.1555,1,2,2,5,3,3,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0
"3104",4.292596,14,0,0,58.42233,227.4754,4,3,3,2,5,2,3,2,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0
"3105",10.30107,13,1,0,71.55357,192.4404,5,4,3,5,3,5,3,4,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1
"3106",9.696499,9,0,0,71.04194,252.624,3,1,2,4,3,3,2,3,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0
"3107",10.7725,12,2,0,70.41492,139.9861,4,5,4,3,4,3,4,3,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0
"3108",12.02785,10,0,0,68.32614,129.9598,5,4,4,5,4,3,5,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
"3109",10.97816,12,1,0,57.49365,142.4713,5,6,4,4,3,5,3,5,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0
"3110",8.723478,13,2,0,47.55305,169.9447,5,4,4,2,4,4,5,5,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0
"3111",16.2496,13,0,0,37.5005,149.9928,2,3,4,4,4,3,4,4,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
"3112",10.87855,11,2,1,60.34404,169.9447,3,3,3,3,5,3,3,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1
"3113",9.827132,7,0,0,57.36372,159.9512,4,5,5,2,5,4,3,4,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1
"3114",4.295919,10,2,0,57.50491,142.4526,4,4,3,6,2,5,5,4,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
"3115",7.680029,12,0,0,65.4426,147.4601,3,4,4,3,5,3,4,3,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0
"3116",11.54518,9,0,0,65.60287,149.9928,2,3,3,4,2,2,3,5,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0
"3117",10.07092,10,1,0,70.70015,114.9509,3,2,3,3,3,2,4,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"3118",7.957,11,1,0,70.62907,127.475,5,6,6,4,5,4,4,4,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0
"3119",8.805078,11,0,0,70.64297,265.1283,3,4,4,4,3,3,2,4,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1
"3120",11.77649,17,1,0,66.54232,152.5022,5,5,5,2,4,5,3,5,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1
"3121",4.529978,5,3,0,63.06195,124.9781,4,3,3,3,4,4,4,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
"3122",11.25449,8,1,1,70.22928,197.484,4,5,5,3,3,5,4,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0
"3123",7.524412,17,2,0,63.06098,150.0208,5,4,5,4,4,4,3,3,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1
"3124",9.445157,12,3,0,56.31481,255.1372,3,3,2,4,4,3,4,4,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0
"3125",10.62755,10,0,0,55.69627,210.1563,2,2,3,2,5,1,2,2,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0
"3126",13.71294,14,2,0,66.00149,240.1149,4,4,4,5,4,3,4,4,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1
"3127",6.625411,15,2,2,60.37442,172.4705,2,3,3,4,2,4,4,4,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0
"3128",6.918882,10,2,1,47.6364,159.9942,4,3,4,5,3,4,3,4,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1
"3129",11.27386,11,1,0,47.40586,149.989,4,3,2,5,4,3,5,3,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0
"3130",10.76461,12,1,1,71.7712,127.4887,1,2,4,4,3,3,3,2,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0
"3131",7.595239,15,1,0,69.15481,137.4872,4,4,4,6,3,5,4,4,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0
"3132",10.49951,11,0,0,51.48861,202.4433,4,4,4,4,3,2,2,4,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0
"3133",6.130902,13,3,1,53.12753,182.4653,2,2,3,4,4,2,3,2,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0
"3134",6.622338,11,0,0,70.49565,139.9349,3,3,4,4,3,5,3,3,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
"3135",11.89907,10,2,0,50.42623,172.4579,4,3,3,3,4,3,2,4,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0
"3136",10.04016,12,2,0,58.74129,127.4958,3,4,3,3,6,2,1,4,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
"3137",7.419786,17,1,0,52.65622,182.497,4,3,4,3,4,6,1,2,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0
"3138",11.24098,14,3,0,54.01225,79.97886,4,4,3,5,2,5,4,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
"3139",9.659487,12,2,0,63.01903,139.9349,3,4,4,2,3,4,4,6,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0
"3140",11.33568,12,0,2,71.02256,104.9781,5,6,5,6,2,5,4,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
"3141",12.90165,11,0,1,62.15286,172.4579,4,3,4,3,4,3,4,3,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0
"3142",12.19855,14,3,0,50.89715,229.9931,4,5,5,4,4,4,3,4,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0
"3143",2.818423,9,0,0,60.16687,172.4567,5,3,4,4,4,5,6,4,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0
"3144",6.580222,14,0,1,71.00882,187.4811,4,4,4,4,2,3,3,2,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1
"3145",5.379363,12,1,1,52.51777,235.1417,2,4,2,3,4,2,2,2,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0
"3146",13.87639,12,2,0,69.5048,184.9785,4,3,4,3,4,2,2,4,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0
"3147",9.592831,11,1,1,64.44732,149.9447,3,3,3,3,3,3,5,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
"3148",13.3707,8,0,0,61.80743,129.9483,3,4,2,2,4,3,3,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
"3149",7.951989,13,1,0,59.71663,147.4738,6,6,4,2,5,4,4,4,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
"3150",9.281101,15,0,2,66.60766,144.9889,5,4,3,4,2,4,4,5,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0
"3151",9.604892,16,1,0,47.43916,129.9483,4,3,4,5,4,3,2,5,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"3152",4.83352,9,1,0,62.56058,132.4798,2,3,3,6,3,2,4,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
"3153",6.464209,13,1,0,66.05097,222.65,4,3,3,3,3,2,4,5,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
"3154",7.9119,7,1,1,52.29353,175.1331,3,3,3,2,6,2,4,2,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0
"3155",8.590621,13,1,3,65.12119,262.6106,4,4,6,4,4,4,3,3,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1
"3156",4.789545,10,1,1,70.18932,232.6378,6,5,3,4,4,5,6,5,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1
"3157",10.38934,7,1,0,59.1618,114.9728,3,4,4,2,4,4,3,4,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
"3158",11.03469,17,0,0,58.78687,139.983,4,4,3,4,3,3,3,3,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1
"3159",8.893054,12,1,1,70.23949,172.4624,4,4,4,3,2,5,4,5,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1
"3160",5.750742,16,2,0,69.76544,127.4887,1,2,2,3,3,2,3,2,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0
"3161",15.38413,18,1,1,66.63219,127.4421,5,4,4,4,3,4,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0
"3162",7.394425,18,1,0,70.34319,137.4392,3,2,3,4,2,5,5,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
"3163",10.32976,16,3,1,44.02354,119.9897,4,3,3,5,2,4,3,5,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1
"3164",6.111571,12,2,0,63.66434,107.4958,4,4,5,4,4,5,4,3,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
"3165",10.47027,14,1,0,61.62652,179.9794,3,3,4,4,1,5,4,4,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0
"3166",7.797079,12,1,0,61.29358,104.9923,3,2,4,2,4,2,3,3,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
"3167",7.678366,8,0,0,68.01745,112.4551,3,3,4,4,3,4,6,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"3168",10.31021,17,0,1,50.09295,137.4836,3,3,3,4,2,3,5,5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
"3169",12.90571,11,1,0,69.14535,127.5112,5,5,4,3,3,4,5,4,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0
"3170",8.364859,10,0,1,58.50278,104.9629,3,3,3,4,4,3,4,3,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
"3171",8.113794,13,1,0,66.99754,192.4885,4,3,3,3,4,2,2,4,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0
"3172",9.245843,10,0,0,59.6057,182.447,3,2,4,2,5,2,3,4,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0
"3173",12.83369,15,2,0,50.98192,169.9378,3,2,3,3,3,3,3,2,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0
